course_title,price,num_subscribers,level_52,level_All Levels,level_Beginner Level,level_Expert Level,level_Intermediate Level,subject_Business Finance,subject_Graphic Design,subject_Musical Instruments,subject_Web Development,num_subscribers_log,price_norm
ultimate beginner guitar guide both acoustic electric,45,57,False,False,True,False,False,False,False,True,False,4.060443010546419,0.225
guitar lessons rock guitar in 1 day,50,17,False,False,True,False,False,False,False,True,False,2.8903717578961645,0.25
tenor banjo,40,70,False,False,False,False,True,False,False,True,False,4.2626798770413155,0.2
introduction to lead guitar,20,245,False,False,False,False,True,False,False,True,False,5.5053315359323625,0.1
piano with willie basics of improvisation,40,76,False,False,True,False,False,False,False,True,False,4.343805421853684,0.2
euphonium pro series fall in love with the euphonium,50,44,False,True,False,False,False,False,False,True,False,3.8066624897703196,0.25
pure rock guitar play like the gods of rock,45,80,False,True,False,False,False,False,False,True,False,4.394449154672439,0.225
master the french horn intermediate instruction made simple,50,68,False,False,False,False,True,False,False,True,False,4.23410650459726,0.25
classical guitar technique 8020,175,54,False,True,False,False,False,False,False,True,False,4.007333185232471,0.875
total beginner to intermediate guitar learn to play by ear,45,80,False,False,True,False,False,False,False,True,False,4.394449154672439,0.225
aprende escalas y arpegios vol i modo mayor,50,85,False,False,True,False,False,False,False,True,False,4.454347296253507,0.25
aprende a tocar guitarra rapido y facil con guitarsimple,40,57,False,False,True,False,False,False,False,True,False,4.060443010546419,0.2
ukulele lernen fr papas mit bruder jakob,55,12,False,False,True,False,False,False,False,True,False,2.5649493574615367,0.275
tin whistle bsico,20,11,False,False,True,False,False,False,False,True,False,2.4849066497880004,0.1
leve a sua tcnica de pedal duplo para um novo patamar,40,42,False,False,False,False,True,False,False,True,False,3.7612001156935624,0.2
sevillanas con castauelas baile y toque al mismo tiempo,40,20,False,True,False,False,False,False,False,True,False,3.044522437723423,0.2
taka,20,41,False,False,True,False,False,False,False,True,False,3.7376696182833684,0.1
asalato,20,5,False,False,True,False,False,False,False,True,False,1.791759469228055,0.1
aprende a tocar teclado piano,35,119,False,True,False,False,False,False,False,True,False,4.787491742782046,0.17500000000000002
castauelas por sevillanas curso del toque de castauelas,40,22,False,True,False,False,False,False,False,True,False,3.1354942159291497,0.2
aprende a tocar el acorden de botones,50,20,False,False,True,False,False,False,False,True,False,3.044522437723423,0.25
aprende a tocar msica cristiana en el piano y teclado,20,17,False,True,False,False,False,False,False,True,False,2.8903717578961645,0.1
easy guitar songwriting and harmony,20,82,False,False,True,False,False,False,False,True,False,4.418840607796598,0.1
how to play easy tunes on the harmonica just the basics,35,79,False,False,True,False,False,False,False,True,False,4.382026634673881,0.17500000000000002
rhythm to rock drum lessons 2,20,21,False,False,True,False,False,False,False,True,False,3.091042453358316,0.1
instant harmonica play over the rainbow skye boat now,40,29,False,True,False,False,False,False,False,True,False,3.4011973816621555,0.2
bagpipe instruction for beginners,30,31,False,False,True,False,False,False,False,True,False,3.4657359027997265,0.15
flute solos learn how to perform three fun unique pieces,50,156,False,True,False,False,False,False,False,True,False,5.056245805348308,0.25
rhythm to rock drum lessons 3,20,12,False,False,True,False,False,False,False,True,False,2.5649493574615367,0.1
guitar lessons sweep picking arpeggio essentials,35,74,False,False,False,False,True,False,False,True,False,4.31748811353631,0.17500000000000002
painless piano,40,353,False,False,True,False,False,False,False,True,False,5.869296913133774,0.2
beginning flute lessons,20,137,False,False,True,False,False,False,False,True,False,4.927253685157205,0.1
piano lesson variety,40,59,False,False,False,False,True,False,False,True,False,4.0943445622221,0.2
pop and jazz keyboards and harmony beginner level,180,47,False,False,True,False,False,False,False,True,False,3.871201010907891,0.9
starting to play the blues on your harmonica in easy steps,35,71,False,False,False,False,True,False,False,True,False,4.276666119016055,0.17500000000000002
learn the viola scales and fundamentals,80,21,False,False,True,False,False,False,False,True,False,3.091042453358316,0.4
learn to play let it snow on piano,40,36,False,False,False,False,True,False,False,True,False,3.6109179126442243,0.2
instant harmonica play the irish anthem danny boy today,40,8,False,True,False,False,False,False,False,True,False,2.1972245773362196,0.2
piano building blocks learn chord additions variations,0,375,False,False,True,False,False,False,False,True,False,5.929589143389895,0.0
advanced saxophone studies learn to master the saxophone,50,215,False,False,False,False,True,False,False,True,False,5.375278407684165,0.25
killer harmonica sounds using the tongue and bending notes,35,80,False,False,False,False,True,False,False,True,False,4.394449154672439,0.17500000000000002
instant harmonica play when the saints on harmonica now,20,31,False,False,True,False,False,False,False,True,False,3.4657359027997265,0.1
strumming the guitar 5 lessons on strum patterns,20,56,False,False,True,False,False,False,False,True,False,4.04305126783455,0.1
learn piano onlinekeys to the keyboard,50,18,False,False,True,False,False,False,False,True,False,2.9444389791664403,0.25
ukulele lessons for beginners fast track your learning,20,57,False,False,True,False,False,False,False,True,False,4.060443010546419,0.1
blues guitar lessons ragtime blues guitar,20,59,False,False,False,True,False,False,False,True,False,4.0943445622221,0.1
getting started with power chords,20,6,False,False,True,False,False,False,False,True,False,1.9459101490553132,0.1
blues master professional techniques piano course,75,4,False,True,False,False,False,False,False,True,False,1.6094379124341003,0.375
drumming 101 the essential elements,50,4,False,False,True,False,False,False,False,True,False,1.6094379124341003,0.25
flute lessons for beginners,95,3,False,False,True,False,False,False,False,True,False,1.3862943611198906,0.47500000000000003
guitar for christmas,20,7,False,False,True,False,False,False,False,True,False,2.0794415416798357,0.1
learn piano onlinenocturnal piano solo,60,2,False,False,False,False,True,False,False,True,False,1.0986122886681098,0.3
guitar chords and basic strumming,20,3,False,False,True,False,False,False,False,True,False,1.3862943611198906,0.1
getting started on the acoustic guitar,20,3,False,False,True,False,False,False,False,True,False,1.3862943611198906,0.1
learn piano onlinein the garden piano solo,60,1,False,False,False,False,True,False,False,True,False,0.6931471805599453,0.3
saxophone essentials beginners course,40,3,False,False,True,False,False,False,False,True,False,1.3862943611198906,0.2
learn to play the guitar in a day,20,3,False,False,True,False,False,False,False,True,False,1.3862943611198906,0.1
88 logic the essential guide to learning piano,25,3,False,False,True,False,False,False,False,True,False,1.3862943611198906,0.125
tuba solos learn how to perform three fun and unique pieces,50,164,False,False,False,False,True,False,False,True,False,5.10594547390058,0.25
instant harmonica play dylans like a rolling stone now,40,28,False,True,False,False,False,False,False,True,False,3.367295829986474,0.2
advanced oboe studies become a master oboist,50,47,False,False,False,True,False,False,False,True,False,3.871201010907891,0.25
instant harmonica play i just called to say i love you,40,15,False,True,False,False,False,False,False,True,False,2.772588722239781,0.2
jazz piano improvisation the girl form ipanema bossa nova,30,151,False,True,False,False,False,False,False,True,False,5.0238805208462765,0.15
drum lessons for beginners,95,14,False,False,True,False,False,False,False,True,False,2.70805020110221,0.47500000000000003
piano with willie jazz kids vol 3,40,16,False,False,True,False,False,False,False,True,False,2.833213344056216,0.2
quick piano lessons tutorials for drakes greatest hits,35,19,False,True,False,False,False,False,False,True,False,2.995732273553991,0.17500000000000002
bluegrass guitar essentials webisodes 13 14 15,30,14,False,False,False,False,True,False,False,True,False,2.70805020110221,0.15
guitar rock beginner with marc seal,20,40,False,True,False,False,False,False,False,True,False,3.713572066704308,0.1
oboe solos learn to perform three fun unique pieces,50,41,False,True,False,False,False,False,False,True,False,3.7376696182833684,0.25
bluegrass guitar essentials webisodes 11 12,30,9,False,True,False,False,False,False,False,True,False,2.302585092994046,0.15
advanced horn studies learn to master the french horn,50,46,False,True,False,False,False,False,False,True,False,3.8501476017100584,0.25
learn to play guitar complete beginners quick start,20,75,False,False,True,False,False,False,False,True,False,4.330733340286331,0.1
piano with willie jazz kids vol 4,40,19,False,False,False,False,True,False,False,True,False,2.995732273553991,0.2
instant harmonica play the old popeye spinach song now,20,22,False,False,True,False,False,False,False,True,False,3.1354942159291497,0.1
piano with willie jazz kids vol 2,40,17,False,False,True,False,False,False,False,True,False,2.8903717578961645,0.2
practice guitar with no previous experience and become a pro,30,26,False,False,True,False,False,False,False,True,False,3.295836866004329,0.15
the music coach online spirit drum course,95,2,False,False,True,False,False,False,False,True,False,1.0986122886681098,0.47500000000000003
make electronic music with the ipad,20,13,False,False,True,False,False,False,False,True,False,2.6390573296152584,0.1
learn loreena mckennitt songsquicklessons piano course,20,1,False,True,False,False,False,False,False,True,False,0.6931471805599453,0.1
guitar 201 breakthroughs,20,14,False,False,True,False,False,False,False,True,False,2.70805020110221,0.1
major scales and modes for chromatic harmonica,20,6,False,True,False,False,False,False,False,True,False,1.9459101490553132,0.1
play guitar with rhythm 5 easy lessons,20,31,False,False,True,False,False,False,False,True,False,3.4657359027997265,0.1
coaching bundle guitar for music educators part 1,135,1,False,True,False,False,False,False,False,True,False,0.6931471805599453,0.675
coaching bundle guitar for music educators part 2,135,1,False,True,False,False,False,False,False,True,False,0.6931471805599453,0.675
ukulele 3 intermediate,25,1,False,False,False,False,True,False,False,True,False,0.6931471805599453,0.125
